user_pseudo_id,diff_cnt_fail,diff_cnt_retry,diff_cnt_level_up,diff_max_level,diff_num_distinct_levels,diff_max_score,diff_mean_score,diff_cnt_scores
9A5342B26D946B50B938A489F720C596,0,3,3,4,4,21,13.333333333333334,3
2E7493AC5967A8B48B8DEF79EDDFC056,1,3,3,4,4,21,13.666666666666668,3
A6CC977A53243EE9A419FB3CDA0561EF,2,1,3,4,5,21,9.75,4
C20630B2B28362756090FA8E81663519,4,1,0,4,2,0,0.0,1
E2131AFD3BEA7679CB9CF1BD02CB52DB,3,1,3,4,4,21,11.333333333333334,3
F5CB35D57851869EC936923955C57F18,3,0,4,4,4,21,10.0,4
935653C4BC596CCC45E040ECCBF1D2F6,0,0,3,4,4,21,13.666666666666668,3
820BCB7405743E10416CB00AB7B103D9,1,0,4,4,5,21,8.2,5
B24F51D3B429580F5C4FF054CE98FC41,0,0,4,4,4,21,10.5,4
5662F106C3DC96DAA9C97D0C096A57CA,0,3,3,4,4,21,13.333333333333334,3
513C880CAD0BAC10A70729769F0AD847,0,3,3,4,4,21,12.666666666666668,3
C5AD1A3C5BA7749BBA184BC5138E6090,5,0,4,4,4,21,11.0,4
65175A0DA6D62548FE0037143B3520A1,3,1,3,4,5,21,8.75,4
6D2B2E5F5AA92999917C8A0FF5B4E49D,0,3,4,4,4,21,11.25,4
38232364F572A6A7820F31485458BE69,0,3,3,4,4,21,13.666666666666668,3
75C683C1AE98FC6CCE6EA156C9E90A35,2,5,3,4,5,21,9.8,5
2CFE23AC4E3C6529D39BDADA1EF99C52,0,3,3,4,4,21,13.666666666666668,3
154287464C4F84AF86699BC92AA1DAB5,2,7,5,4,5,21,11.333333333333334,6
AACA798B2FD75F8F9FE7129C40C7547E,0,0,0,4,4,,,0
357EC62C3AF8386A51272AD3767DD809,1,0,0,4,4,,,0
62BD829622742FF82ECAFC8896DA10EE,2,4,2,4,3,5,2.5,2
53B99AF8D463E4FB9FA1DD1D94043B9D,0,2,2,4,4,21,16.0,2
DE82D21126A36B14B360C876A0DD07D3,2,0,0,4,4,,,0
339B3E5F1BA5A326F1A4F3A4FEAEA957,0,3,3,4,4,21,11.333333333333332,3
DE79C88A2D57B38C35EAE5CC0F35FE24,1,3,3,4,4,21,10.0,3
C0363599C5FF1F45DCB169BC9B78E2B0,0,0,3,4,4,21,13.333333333333334,3
89B211C4336582A1C51729DBE4F7F290,1,4,4,4,4,21,10.5,4
0043CF8841C819015ACD25710D333113,2,4,3,4,4,17,8.0,3
14E45E9A38187A467F77569CBCBD1041,0,4,3,4,5,19,10.0,4
78DAA9BADFC55964A8CF3B20E93D1B34,2,8,6,4,4,21,14.0,6
C8AF0F6A4B2566610F62EFC4E20371E2,2,4,3,4,4,21,12.666666666666668,3
DC576C6DDBEC40EAC7668299D4A30F8C,1,0,4,4,4,21,10.25,4
2F8785E036A9032418637FE43D75ADA7,4,0,3,4,5,21,10.0,4
B50E2B0888440679A84A3D861332531C,1,3,3,4,4,21,13.333333333333334,3
C8859A791226C6027B90F72F880C3528,3,8,3,4,5,21,8.4,5
E4A313AA1D94EBEB397E0F511CCC49D5,0,3,3,4,4,21,13.666666666666668,3
328723183CB680790972B8FBBC3A1CE3,1,4,3,4,4,21,12.0,3
C8EADD136074BE43EEF2541E7F200D1C,0,3,3,4,4,21,13.666666666666668,3
452CBCD7E1C6ED9E28B499D1F38D1215,0,3,4,4,4,21,10.0,4
6C19D552A42F7FA8D8B4AD9CB6F372AC,0,0,3,4,5,21,7.8,5
9BB97A6644180ADBF65C09ED1693682F,1,0,4,4,4,21,11.0,4
E510BBD42F7812869C5A623173026664,0,3,3,4,4,21,13.0,3
22430BD1EDFC8E2E980313F10148A53E,32,33,3,4,5,21,2.2307692307692304,26
F1E599A7F809EC44B4EE6E33246EEB93,1,3,3,4,4,21,11.0,3
28AA4A0542C8873691715C284D13C34B,0,0,3,4,5,17,8.25,4
E14795D063ED5B1AA2A5807785E7D597,1,1,3,4,4,21,14.0,3
0FCCC37C632A22AA9C16512A56828CDE,2,4,3,4,4,21,13.333333333333334,3
D5FC41D56F3795124F51858F4C1D3023,0,3,3,4,4,21,9.666666666666668,3
02CF64D58B4840DD7AD18750943C2833,0,0,3,4,4,21,13.333333333333334,3
2E604D0497DF31C12DDC2CB08F891825,0,0,3,4,4,20,12.333333333333334,3
5DB4D9694245397E2381D3AF8F98A5AD,4,4,3,4,4,21,12.666666666666668,3
7A70E6F261CE349D5E9EE5DDFAAB0EAD,0,3,3,4,4,21,13.333333333333334,3
FF8DF3DF6100B5D81B68B0A035B55B05,0,3,3,4,4,21,11.333333333333334,3
420F7FE2D66A1955DB97A92C922A7BAF,0,3,3,4,4,21,14.333333333333334,3
4AB1C9375139B1C30ED33E1D29F0E7AA,0,3,3,4,4,21,13.0,3
4F8A02D6FC2B4E2A71F2FE9943CE633C,0,3,4,4,5,21,9.4,5
278FA6F6853A97CCDDB1368234B5EF28,2,4,3,4,4,21,12.333333333333334,3
E67E5D7AF8E668290F7BAEBE7A7683B7,4,7,3,4,4,21,8.333333333333334,3
070A835F11ADED551236730DF1E902D0,0,3,3,4,4,21,13.666666666666666,3
ACDEFD8D3F601128F8B6B55256028E1C,1,0,4,4,5,21,7.0,7
634B3813E8B995FDF71F82F63C74775E,0,3,3,4,4,21,12.0,3
E4FAB1210B693B084CA6829A5EF59438,2,1,3,4,4,21,12.666666666666668,3
D4CDA4001F08FD3C51A012294B1189DB,2,5,3,4,4,21,8.666666666666668,3
ABAC067F73D4F221841001AE737D0E0A,0,3,4,4,4,21,11.0,4
33BDCF9DBB2653780046CC6B334D5718,0,3,3,4,4,21,13.333333333333334,3
08523B9E65D032040F7380EF8EF400D2,1,4,3,4,4,17,7.666666666666667,3
0A32F2B531D2B15D8D8360E7F079E0E4,0,1,1,4,2,6,6.0,1
7F65261B59B6FE49C42DF93784F80307,0,3,3,4,4,21,13.666666666666668,3
12BED4389CF843C35F5B746C52539321,3,6,3,4,4,14,7.333333333333334,3
86E29652B3E743AF9DB8812104B797B6,0,3,3,4,4,21,11.666666666666668,3
CFB7EA15CA2A515D1E15CDF261CD899B,0,3,3,4,4,21,12.666666666666668,3
B654CDDD4CC097495BF30819077AE75C,0,3,3,4,4,20,11.333333333333334,3
337E5813246340E2FD73A0D7854D7A15,1,1,3,4,5,21,8.75,4
9F8885F0261FE69A58C8B6AE9176E437,0,3,3,4,4,21,14.0,3
BB90E3EF80325C68D00E6BCEEBDCAA79,0,3,3,4,4,21,13.333333333333334,3
774364DD86012B5503A710C4BF612F92,1,0,4,4,4,21,9.75,4
0EFA419FF8D1FB5BAA12E4794D511937,0,3,3,4,4,21,13.666666666666668,3
64D4FF2E08079BEEF31850948C79C5BF,2,0,3,4,5,21,11.25,4
244301BD63080095E545DC9446957C57,1,0,3,4,3,11,8.333333333333334,3
A7E12AF359CFF4A23F85F9A6E848CF60,1,4,3,4,4,21,11.333333333333334,3
5C78931CECD78E8859AE89BC89C5E26E,0,3,3,4,4,21,13.666666666666668,3
5183E1498B939174827BABF2D334C29D,0,0,0,4,1,,,0
5ACF1A6BFE350F7BB661BF389AF7E2F0,0,3,3,4,5,21,11.5,4
D27DC40C8987743C4BAEFC5C7EDA0B95,0,3,3,4,4,17,10.0,3
289D738E3B01C988983B957444571412,2,4,3,4,4,21,13.0,3
7CD361E011A6C07B2850CD2C3206CA27,2,5,3,4,4,19,11.0,3
5C08191886EB26D3D306950E45BF0430,0,0,0,4,4,,,0
B9317CE0645B9BF980DFD06E76CB256F,0,0,0,4,4,,,0
F265BF21818911E49CA79808166C8500,1,1,3,4,4,21,12.666666666666668,3
23771850B63C6DC34A8292F874616225,0,3,4,4,4,21,12.0,4
F5BA7187EC6EC7F5FBC4F169D8261DC3,0,3,4,4,4,17,10.75,4
0EDDBC2BD5A3A171EBFEFBF534B9C3C8,0,3,3,4,4,21,11.666666666666668,3
ECADFA71FE3294E3B0CD6ADF542A4A06,0,0,11,4,4,21,8.363636363636365,11
2E85146F030E1F957C41E2FE7554352D,4,0,0,4,4,,,0
8EBCCDFBA5A435F25FC58627F15EB3CC,0,0,3,4,4,21,13.0,3
6B8035863BA8F90EDD28470F84922BB2,0,4,3,4,5,21,9.75,4
B7DB29DF3CBC14BA484DC0EED500D9FF,0,0,0,4,4,,,0
EB09E2B97B6A67E9C8654CB9237F798A,5,8,3,4,4,19,8.0,3
31E8B3EB3D9167E813FDFB812898F2F6,0,3,3,4,5,21,8.166666666666666,6
432E5350550EE6CBE63BC461546E0E8A,0,3,3,4,4,21,13.0,3
4AE8FCFC6BB2D2974D3C5D83DDC33993,0,3,3,4,4,16,9.666666666666668,3
0E853AAD79400923D81817403C63B208,6,2,4,4,5,17,6.285714285714286,7
4F69AE2A27B83430518F66EE8B6760B5,0,0,3,4,4,21,13.0,3
A455B9E2AFF03D3DD29AAD30366003BE,2,0,3,4,4,21,11.333333333333334,3
FD807541F1DE049B5D16ED3EE2DCF160,1,3,3,4,4,21,13.0,3
D062434E16FB29B3397BFC96B7F44F8B,0,0,4,4,4,21,13.25,4
5FA2D97EED10EE6C3409DA6350BED377,0,3,3,4,4,21,13.333333333333334,3
3D8CB56D98F81085AE0F81D10B2DA2F5,0,0,4,4,5,21,8.0,6
17FD072E04428ED8F6E34F64FF6E3307,2,0,3,4,4,21,11.666666666666666,3
73E2FF26DD2217E76D5F966A86589D93,1,1,3,4,4,21,12.0,3
B26BA68DA1FFDFC6BD60095A2875ADE6,0,3,3,4,4,21,14.0,3
BE9A7C914E511506DD2141BF8CC1F3D9,1,1,3,4,4,21,12.666666666666668,3
2F4A6CF5C60E72BC578CA0E5189505F7,0,0,3,4,4,21,13.0,3
52BB50019C8ECCF51DEF524F2C6CD35D,0,3,3,4,4,21,13.666666666666668,3
E8C0E172FA4948A12E886771D49069DF,0,3,4,4,4,21,10.75,4
AC68EC09273CA748F27176E248F031E5,1,7,6,4,4,21,12.5,6
BBC7E4A6691A125A2926873804AB5B90,0,3,3,4,4,18,9.0,3
DBAA5E206382E89FAA956A2D927DBC94,1,3,4,4,5,21,8.2,5
3D94E35576FC0DD6C96FA116C9CD4F07,2,0,3,4,4,21,12.666666666666668,3
DD0CB20147767F174CE7F130D2E66FF1,5,8,3,4,4,20,10.666666666666668,3
085786B723B6CAEB0C616C4E8A1A6509,2,5,3,4,4,21,11.666666666666668,3
328BCBD0A50938BFAC3FEA27100159B5,0,3,3,4,4,21,13.0,3
AAE4779C1A0F48E482C71DE95A4FA0E1,1,4,3,4,4,21,9.666666666666668,3
D80DBC905472195BA961CCB562AA8ABC,2,2,0,4,1,,,0
7554EE82ABCF7A3DA3DC48ACD8083A6F,0,0,3,4,4,21,11.0,3
EE64062E27E239F4B809BA79E3517516,1,0,3,4,4,21,12.666666666666668,3
76867AFF971A1D5BCA884B56B8A02B38,0,0,4,4,4,21,13.0,4
6AC053C53BC582DA2FFCFD06A48DCAE5,0,0,4,4,4,21,10.75,4
293D015E843E8184B56AC8E925A04D10,0,3,4,4,4,21,10.75,4
E98C2033935E43DBA50950F7039FF492,1,4,3,4,4,12,6.666666666666667,3
87446ABE4CFD9FDD936C0838442FD9E8,0,3,3,4,4,15,6.0,3
3D20DEB25C111328B0DEF485060236E6,0,3,3,4,4,21,13.666666666666668,3
C41C9EBC886687E5E01CC9F156EE6A45,0,0,3,4,4,21,13.333333333333334,3
CCCE3FEE757EA8EE64506158ED6FF26C,0,3,3,4,4,21,12.0,3
6E54FCD5F4543ACDB7412812A857FD74,0,3,3,4,4,13,9.333333333333334,3
C142DF555F9E5CB62860B5B8A579CC39,0,3,3,4,4,16,10.333333333333334,3
56F52601C8B237D2D80176B6AF256D1C,0,3,3,4,5,21,10.0,4
7284B4F8F12BD6979067AF50773E528E,0,3,3,4,4,21,9.333333333333334,3
1CDB183DBB7427164204AED3AEE70341,0,3,3,4,4,20,11.666666666666668,3
1CEA129C63AA9602A1A7CB75CFA1FB45,0,6,3,4,5,21,6.454545454545455,11
FC3980C0F61E174CDF90D2D0314A736A,0,3,3,4,4,21,14.0,3
F12F4F196933013F64399BF74945999B,0,3,3,4,4,21,13.0,3
B22F17D065D62FA2F622CF1B196F92E0,0,3,3,4,4,18,12.0,3
85CD54CC836B96E9F05428078DFD7696,0,3,3,4,4,21,11.333333333333332,3
58B7ED321E8361D3FBACF4DF4E549399,1,4,3,4,4,17,9.666666666666666,3
E451D416F972019604F1456533FF3858,0,3,3,4,4,21,13.333333333333334,3
D56602E05777DC120340C6BF6D40E6DC,0,3,3,4,4,21,13.0,3
4539608D4915777AC09CF7AD30D86D78,0,3,3,4,4,21,13.333333333333334,3
78CEA7AA04666D7924A253A4AA4C1F4C,0,4,3,4,5,21,9.5,4
97813C801E4E2F479172790F3F2E4071,0,3,4,4,4,21,9.5,4
03C9F7D8C365EBEF3C98122061BFE335,0,3,0,4,4,,,0
AB8DE114D3CF222897522C6DB4C45CD8,5,7,3,4,5,21,10.25,4
3CE93633926E71E22FF0938302B5A863,0,4,4,4,4,21,15.250000000000002,4
3B52FA12C59D046873D8698592DA08EC,0,3,3,4,4,21,11.333333333333334,3
DE4912FBC5F915C027000A8A6FF44F85,0,3,3,4,5,21,10.25,4
527BB449926BA5B088526A264FD49312,0,3,3,4,4,21,14.333333333333334,3
61B6D86D6317C8CC8B66BF535EAFF732,1,4,3,4,4,21,12.333333333333334,3
CF62C17E245938F28D9A86634660A2FD,0,2,2,4,3,11,10.0,2
23C82F7805F34B539BB5509CAFEA75C3,0,3,3,4,4,21,14.333333333333334,3
129FC7D41212A6C1F5633C385C3900C8,0,3,3,4,4,21,13.0,3
46126D2798E42A3DC3A0F1AF24BD2555,0,3,3,4,4,21,13.666666666666668,3
6727647509DA27AD479C0F19210333AD,0,6,6,4,4,21,13.833333333333334,6
9B8683981468A3DA806B6C482FF6E99A,0,3,3,4,4,21,12.333333333333334,3
B1C11C1880C459CAF44FC8622DEB4716,0,0,3,4,4,21,13.0,3
0A4392C9AF54229E5C3348DF9370AF00,0,0,3,4,5,21,8.2,5
957033925A8B7F2A2C2F4577E786632D,5,1,3,4,4,17,9.333333333333334,3
C3026A0F27D44A16C7D0B5AD2D0B5FE2,0,3,3,4,4,21,13.0,3
7CB4F979C9025D90BBBA34B3F3BF80C4,0,5,5,4,4,21,11.0,5
48FFB36AFFB051EC56910335F81BB3C6,2,1,4,4,5,21,7.4,5
8686D8EC6A53D2BA3023BCC1251E336B,0,3,3,4,4,21,13.333333333333334,3
30B4EA8DC536B0DD556FCCAE4284BD1D,1,4,3,4,4,21,13.333333333333332,3
ADCED6183F0309BD69C7A4A0424D8448,1,4,3,4,4,21,13.333333333333334,3
380325FA5DAF03BAEAF3FFD51D633AD6,0,3,3,4,4,21,14.0,3
96163E7AE6419F685350E18D348C6EF5,0,3,3,4,4,21,13.0,3
3ED15772474910FC04CAC6AC513E8E87,0,0,4,4,4,21,14.25,4
386BD0FF3F6F80697D170159470213BD,1,0,0,4,4,,,0
8BC5986635846F60ED5D0E9F67E52CC8,0,3,3,4,4,21,14.0,3
C044422D91ECBC6F378A4008759627BA,0,3,4,4,4,21,11.5,4
C539042D4E59DD6EBD49150DD910259D,0,3,3,4,4,21,13.333333333333334,3
5B84AA0BEF649F6BF43BC3D2014A311C,0,0,0,4,1,,,0
8F780847855ADB932B0121C7278F375F,0,3,3,4,4,21,12.333333333333334,3
10BF1FAC61486C9621C5553C3BF1CADC,0,0,0,4,3,,,0
340FF3617045DC0C8D1F89AFA6CEA4CB,0,1,1,4,2,8,8.0,1
0B5947E4A35A4F1F66B88E13582340A7,0,0,4,4,4,21,9.5,4
8B9EB9AAC4899BF113B8498CBC3478BB,0,3,3,4,4,21,13.333333333333334,3
B91D25D0A49511240F05AA56EFF1D985,0,3,3,4,4,21,14.333333333333334,3
D407419A2E57FC81BF4C6C4334B7DB90,1,4,3,4,4,21,10.0,3
BAF591C245BC6CF5CAA127840F03081D,0,3,3,4,4,21,13.666666666666668,3
7BCFAF1D468E309D866E9FEA7795FF85,0,3,3,4,4,21,14.0,3
6918E7FD30C6141598A4FFC6F536ECF3,1,0,1,4,2,7,7.0,1
62F87EF973E5A5A6D2790E7C679373F1,0,1,1,4,2,6,6.0,1
6FAF26440D250AD0214499DDF954E7A8,0,3,3,4,4,21,13.0,3
7E6F90C9AB757305FD6E4605C030A7B2,0,0,0,4,1,,,0
1F907E1A794D08899DF8DEDCA4A0BE53,2,6,4,5,5,21,6.5,4
6EDA3D9B991A293BA96284EC00708217,4,2,4,5,6,21,8.4,5
98854978508568A4D454EAF6B25BDC0A,4,1,5,5,6,21,6.571428571428571,7
AA594567796363A1615D5F396322F9D1,1,0,4,5,6,21,8.0,5
137944D29FEB9F2C96187C5F6604F5DB,0,0,6,5,5,21,8.333333333333334,6
72251EA3E20EFF796D22FC27740E533F,1,5,4,5,6,21,10.0,5
47BEE5A13F097334FB5C426CAF129ECE,1,0,4,5,5,21,11.0,4
38305AFB026A5ECF3CEBAABB658ED150,1,5,4,5,5,21,10.25,4
B1A46F0467C18F539094677527CB116F,3,7,4,5,5,20,10.0,4
6D91B18936C772558331DB64654B6C49,0,4,4,5,5,21,11.5,4
BFF00C0BEDC08F406D999413584797D5,0,4,4,5,5,21,10.0,4
093642BD46204EB5F950303CE696BC18,5,10,7,5,6,21,9.875,8
A99C556561010E88C12BABA334FA6C8D,2,0,3,5,6,21,10.0,4
991B48F76018351823B3C9C3AEBE7A22,0,0,0,5,5,,,0
914089851FFF3E8C0B3F64C73C8C6444,0,4,4,5,5,21,11.25,4
48EA1B5A51811D700199781B10C48121,0,4,4,5,5,21,9.75,4
122A8AFE79074A57A8ED87F8034E12AB,0,4,4,5,5,21,12.25,4
67EBFEC8E68ED6187FFAD137465A3638,0,4,4,5,5,21,10.5,4
9B6D9BA83A59A7BBB805D8656DF47BCF,1,5,4,5,5,21,9.5,4
1ABF3C1C77FC5DDFC30E92EC387E3317,0,4,4,5,5,21,11.0,4
A98E72E7110470331C8EDB822E9A1D8D,1,5,4,5,6,21,9.0,5
BCEC642620FB741AA4EE43E0FC6C7A05,1,5,4,5,5,14,7.5,4
8A4D3DB968275EB10F8B9920C8302916,3,7,4,5,5,19,7.75,4
9A2369D7E7B958092C281BA4A2EAE787,2,6,4,5,5,21,9.75,4
AD6E1242CA5C458BD5D8E63A0DF7A562,2,0,4,5,5,21,9.5,4
0DB2864E7EC7D29DA4EC1540FFDC419A,0,5,6,5,5,21,10.333333333333334,6
FFFF9A8B436FAAA293AE33E8C6D3ED66,0,4,4,5,5,21,10.75,4
61595D7BF18C79E8D0B7CAF138705CCF,1,7,5,5,6,21,9.857142857142858,7
5553BDCD2D3CE31F0780E182E112ECB1,1,7,4,5,6,21,6.142857142857142,7
21D29079D74D0CA82E5850EB9C86F820,3,5,4,5,6,21,6.0,12
009F38F0C74D2D71E77E282D958CA3B1,0,3,3,5,5,21,13.0,3
0B396F054F2574073A2B4E986A3DAC44,1,4,4,5,5,21,11.0,4
6305D48210C65B46DA8BDB509F8FE8B3,0,0,4,5,6,21,8.6,5
DDA91CC76B1C644C8A13BCBD72B515FF,1,1,4,5,5,21,8.5,4
9E635066BDD2E61E59252D382E0D2C61,1,5,4,5,5,21,9.75,4
8F288CAB6C6396741C17C83D5FC44C5F,4,5,4,5,6,20,4.222222222222222,9
4EBC9E555CE3316055264858BF18DB51,0,4,4,5,5,21,9.75,4
F454E0D882BF2C7E1E0DF7F96DF78F3B,0,0,5,5,5,21,8.4,5
EB18B2001B1A2D61AC02C803D66689A7,1,5,4,5,5,21,10.5,4
8797D8B7EE382EDE5B3E5BAD8F6A325C,3,1,4,5,5,21,9.25,4
58FFFC5E09F0106829F7F2F7074A18C5,8,13,5,5,5,21,11.200000000000001,5
BA6AC3E59787946CFE7804B39352E10F,0,6,4,5,6,21,7.142857142857143,7
083720FCF9892426D5711889005EB164,0,4,4,5,5,20,10.5,4
EF5248DCE9300BA3D17219E29508ECD0,0,4,4,5,5,21,11.5,4
48D0C822ACA6BD0B5FBA8ECD27CBB247,1,6,4,5,6,21,7.8,5
DCEEFEA4E1F5F24560FACF53A166F6A8,3,8,5,5,5,21,12.0,5
96488267CA359B62E02C184468748FFD,3,7,5,5,5,19,11.0,5
74CE0B2D3F78299DAFFB56CA001B7BC5,10,7,3,5,4,6,2.666666666666667,3
EE99F8CB32999A0FDAABBA18B05D4E48,3,0,4,5,5,21,9.5,4
B0501218272494AE4F5752EA8A920AB9,0,0,4,5,5,21,11.25,4
BFE99B51F316372640BDD14B9625C0F2,1,4,4,5,5,21,10.0,4
FDFBC68590B06B23FACCF2DE6A0FEAD7,0,4,5,5,5,21,10.2,5
D47A8C577324D9490FE424B0A11154D0,1,4,4,5,6,21,7.2,5
1010A9A4D76FDDAB3C456113CC4E6C95,0,4,4,5,5,21,11.25,4
A20E7E669E319B0A1912A187C4169AEE,0,5,5,5,5,21,11.8,5
5EFCFE3BCD1E9274A83E516E9CDEF2AE,2,1,5,5,5,21,8.6,5
7DC72A0249398C477779B804F1EA3454,6,0,4,5,5,21,9.0,4
5B333FE2BC3875C6C3882279B51B8BAF,2,1,4,5,6,21,6.7142857142857135,7
BB4149A393D08C6B8F9EF3F89BA25552,1,0,4,5,5,21,9.0,4
989D5092D062D1B432BEB9C618B21431,1,5,4,5,5,21,10.5,4
C8E20454CE52ADC3197F86EAE910BD5C,1,5,4,5,5,21,9.5,4
D7999E9077E211E50458765BCFF24C82,4,6,4,5,5,21,9.25,4
532579121C1D62C00E6B3BE1108B2945,0,4,4,5,5,21,11.25,4
5A15AECA3E40D839E4D6A49F697A3A52,4,7,4,5,5,21,9.0,4
19154B8288B57DD3D3C8F0663AA6960D,10,10,4,5,5,21,9.5,4
4F8458200DBF0AD3A4B095CA35EEA47C,1,5,4,5,5,21,10.25,4
5C17796B779ACEDF08BC3226258BA4DA,0,4,4,5,5,21,9.5,4
E615D6B645599513DD21CD6ADA7A8237,1,1,0,5,5,,,0
A4784F032888570BA1842DB0DEEDEA9A,3,0,0,5,5,,,0
749712F0B8273BFB7E31FE2B6FB0931F,11,3,0,5,5,,,0
D52AC9F2B6477D1CDBE5E32F96497937,11,5,4,5,6,21,3.583333333333333,12
8BFE4E20D2549BD4EA7E60319D371B55,2,5,4,5,5,21,9.75,4
96C1A96FBAD97FB202854F5FF4124D10,3,0,4,5,5,21,11.0,4
3FE4671ADBE6333EC7C9E0E5A49E0D10,4,7,4,5,5,21,9.25,4
0F1E3849A80C270180AB6B9F9F7DA1BE,0,0,4,5,6,21,8.6,5
18E411FDAAC1721AA04F64BC6193F968,1,6,4,5,6,21,7.666666666666666,6
B1718F832C3C2036BEE954099E4A1F87,2,6,4,5,5,21,9.25,4
2D649F568EAB97A00C4161984EB033F3,0,0,5,5,5,21,9.2,5
2D9E0576B4F80F8F7B8A7E99F5738E54,7,3,4,5,5,21,10.0,4
8B38AE00504B75A9ABAA20843DF4976A,0,4,4,5,5,21,10.25,4
6092674E1C16CF8F8282FB90A8EF0DB0,0,4,5,5,5,21,10.0,5
D8C7E1871808BFD23277C7DE93589F97,1,6,4,5,6,21,7.0,9
19E8A766489AD87102E75738DAB2BC44,1,5,4,5,5,21,6.25,4
906818DCBD36021F3F1C62DF8A2B787C,1,4,4,5,5,21,10.5,4
A5C898B900B93A5FB59BDC3B712F3280,3,2,4,5,5,21,6.5,4
19459BCAB2C300C598A15690DFCB33AF,2,0,4,5,6,21,8.6,5
A0E4CBC39F80333CD04752389208DBCB,1,0,5,5,5,21,7.6,5
9A981B644DEF26EEBDB40B9717038D67,0,0,4,5,6,21,9.0,5
C7DD86F06FD4AA8A0967E27E20750FCD,1,5,4,5,6,21,7.833333333333334,6
7AB9D5F7D122A38CA8769C9C93F3A12F,3,7,4,5,5,21,6.5,4
D31F0611DE6B94A5F001584286883AB7,3,0,4,5,6,21,8.0,5
DF2FC56E807EAF16E852AEAB67E0127A,2,8,7,5,5,21,10.999999999999998,7
C66EF671FBD518BCD76492AEDCAB1D72,0,4,4,5,5,21,10.5,4
4242F3099015CEED6E973B209C3C48BE,5,9,4,5,5,21,8.5,4
60399FD820E8529CA63D0C69C8B4AD45,1,4,4,5,5,20,9.75,4
AD540E549BA77A71A7459EEAF2F8D3BC,1,3,3,5,5,12,4.5,4
6E9C94A5D1BC5FB4380EA3C5D260FCAE,0,0,1,5,2,4,4.0,1
F73A0D4A6FB35C664DDAE0F4F145F8B0,15,2,4,5,6,21,6.285714285714286,7
2481B9CE9B351AD7969027A6E4F695B6,3,5,4,5,6,21,8.4,5
967CF15817AA3675258C78E74DFBAD50,2,1,1,5,3,21,21.0,1
8D74209816945E39351F2756CC97E3F5,5,0,4,5,5,21,8.25,4
2BE674E2539938C1CDEAABD6E139E95D,1,0,4,5,5,21,10.25,4
09CAEE95CE99F27D00EA630EEDBCECA2,0,5,6,5,5,21,12.166666666666666,6
24A1296E92EB00D6C1A2EFDF6320357B,3,7,4,5,5,21,10.0,4
A11C54B46966F6B464E913FC4A90E8D1,2,6,4,5,5,21,9.25,4
930C620D37EB29FD251102BA9FAB2DA9,0,4,4,5,6,21,3.7777777777777772,9
567422321BBB432EC2CC014A510E61BD,1,5,4,5,5,21,11.25,4
952593544FF78585E08BCBD1E858B570,0,4,4,5,5,14,7.5,4
81A07F200581534596EAE948BDEE015E,1,5,4,5,5,21,9.75,4
4D38AF508E466CDF5FF6FD9F93892F1E,2,6,4,5,6,21,8.2,5
1F40258A3B62E43C498D602201A7D9E0,1,5,4,5,5,21,11.0,4
4D2510F8432E1848C9AB5930AEB7786C,0,0,1,5,3,5,4.5,2
0327F416764D41EC8BB412C34A06C8D5,0,0,4,5,5,20,9.5,4
023A2DB99CC3F70A4B71869C36952D74,1,5,4,5,6,21,9.0,5
29DF381770B222F7B38816A88E616A34,0,0,4,5,5,21,10.25,4
15FDE87CB8846216C26963C02197A9CE,0,4,4,5,5,21,7.5,4
90287B73192C310F80524919F7D17F88,8,11,4,5,5,21,8.75,4
D080448F30478B62480E0E01CDBDBF0F,1,5,4,5,5,21,8.75,4
28602A1E1BE4554B82E5CF3A9C1ABC3B,1,4,4,5,5,21,10.25,4
8FAA537644016874FAEC2B9F031990E1,2,1,0,5,1,,,0
39A31547EC2897F7C20505E9C3850A8D,2,0,4,5,5,21,9.25,4
30BDB608211EE7B2E8488B00E246B7FC,3,8,6,5,5,21,8.5,6
C7454C19105316BAB67F9FC48AC0F534,3,6,4,5,6,21,8.0,5
B50DFAF00285254A92671B5CB91D972D,2,1,4,5,5,21,9.25,4
32691653B988011A1D8855300C372CE4,4,1,4,5,5,21,10.25,4
4A265CA54699214E64E300A0587DF907,1,0,4,5,6,21,4.181818181818182,11
A392E0E86B625955098EFD379E003F24,0,5,4,5,6,21,9.6,5
9BB9AD4CCB4E6CF4F5CD740FAFA6949A,0,0,0,5,5,,,0
FE9D1DDCBA8964497232CAD1D22729A7,3,0,0,5,3,,,0
A2294FA6C18E3EE8D77DE7E554F03286,2,2,0,5,5,,,0
A91AAEDD376FE48EA2866594A13C5C2E,1,4,4,5,5,18,6.5,4
276EA0F867FD5E24356C984081FA959F,8,8,4,5,6,21,4.23076923076923,13
7CBF44EFDDB9E6401F31786BEE071196,0,4,4,5,5,20,10.5,4
8BF7E118BDC4D008D6B28FCCEDC38083,0,4,4,5,5,21,10.75,4
3CE1655CEC10EC3111E5A5A7B267C017,0,4,4,5,5,17,8.0,4
C29C4E628FB29C569CDA43CBECB6E2A2,0,4,4,5,5,21,10.5,4
6E23837E71D88642E8AA665239D54280,6,10,4,5,5,19,6.5,4
3A9B0C063FC309F0B918C7885EDEA71D,0,0,4,5,5,21,10.5,4
CF9265E07AD603201AC4E10FA990E639,2,2,5,5,6,21,5.333333333333333,12
