user_pseudo_id,nav_screen_views,nav_distinct_categories,nav_transitions,nav_distinct_transitions,nav_self_loops,nav_cnt_game_over,nav_cnt_shop,nav_cnt_steps,nav_cnt_ad,nav_cnt_level_select
EAE2D84B008CDB4FB20D9C7F4BE4231E,132,5,42,12,12,36,0,0,12,7
E20ECC358707CC63075BE784741D9794,1606,6,816,12,165,387,173,95,41,0
8ED10D7485D74E405548A3B99912C839,42,6,16,12,5,4,2,1,0,0
0D667187016A7A93F542C15F452F5F09,37,6,15,12,5,6,0,0,3,4
B9EECE1AE27B3120715D959C3560BFD3,36,6,17,12,5,7,1,3,0,3
5F8B4ADE8C259FC13291E7CF84BFEAFB,29,6,12,12,3,4,1,3,4,0
8DE599AB2826213ED4520C02445AC7E8,344,6,162,12,32,107,17,44,3,0
4875FD3334EF936AB95CA45EF3098AC5,47,6,21,12,5,9,4,2,3,0
27A7A10FDC637E7E93B1EAB037530293,164,6,64,12,17,39,12,6,0,16
3682C2527BEE6BA0255321BB25DF44BB,134,5,43,12,15,24,0,0,6,3
1F5CB7240D39CFA95F2FE80342033DA9,35,6,15,12,4,6,2,1,3,0
1B3AD9683D475EFB398E131DFE65AE61,366,6,173,12,35,83,46,23,14,0
9DB59A6220E6D63AE53FD08FDDB59602,78,6,30,12,11,23,2,1,0,4
34334F300D0A2BED6A62283856F93B36,28,6,12,12,3,4,1,3,3,0
3185273F953C7915CC1A931A8B45B662,111,6,44,12,13,29,2,6,6,0
6895EEFC23B59DB13A9B9A7EED6A766F,1648,6,806,12,181,326,221,99,47,0
AB092A489DBF42616CDA56E114013230,43,4,16,12,6,7,0,0,0,6
23492C247323295946E3B51C8BA56D89,65,6,27,12,7,12,1,3,12,0
F408520947ED05F322604CDB9192E943,59,5,21,12,7,8,0,0,3,12
EE3A7EF48E6CA9311D17208B94AFE6D0,123,6,58,12,13,31,14,7,3,0
370BAFBB7AFD77B12726F4712DB42DF8,108,6,52,12,11,27,14,7,6,0
6DC90DD09DF860E7C60C00BF36906CB3,60,6,18,12,4,7,4,2,3,0
D3DEE5275E9E1B8140808CAED6B93BE3,75,6,29,12,9,18,1,3,6,0
717B5FE4BAD7E3CDA39EC29D0ACA13C8,62,5,17,12,7,4,0,0,3,5
B1FE899BA05B7808B5535F23BB866E3C,37,7,16,12,2,3,2,7,0,4
BC4975868D38E7BA0AC93C69B4FE6FF5,375,6,142,12,31,83,40,19,3,0
4CD16582B63A224A5CCC4DC8C1D046EA,32,6,12,12,3,4,2,1,3,0
FF632A1BC4963D79C40613A7F3E7A7FF,36,6,15,12,4,8,1,3,3,0
C14A95DFD8457015BFFCBAF2431EAFCF,100,7,33,12,10,28,4,2,2,4
985F451F66CBDE8F3D4AF608CDEF5B46,81,4,23,12,9,0,0,0,0,9
963A3795ABA4DACF42DD59933B9C6BE7,31,7,12,12,4,4,2,1,0,3
316C65000A6DC054CDBDFF5123898C68,66,5,25,12,9,0,0,0,1,9
3CE93633926E71E22FF0938302B5A863,77,4,25,12,9,16,0,0,0,9
249C86EC0F375335616143147E7F564A,76,5,24,12,8,20,0,0,3,5
E23D9D07AD098E857781F7122302EB6B,81,6,30,12,5,12,6,3,12,0
EC1A759709685E136767F2C1BA4751ED,79,6,39,13,8,22,4,12,6,0
A72750663D0181C7817F61B3DD2CA656,37,6,16,13,4,8,1,3,3,0
F4EA0F2888792BD62555AD46ED534839,101,6,38,13,11,18,0,0,9,5
B05B44F98AC43EA887A1B78C3552A927,240,7,63,13,23,45,5,2,6,21
270BB513258E82FEB9BB23091073E82D,220,7,84,13,18,60,18,9,12,4
4FD9D8CC8CDC35E591A3EAB269D83A3C,962,7,415,13,90,265,104,53,28,32
43B8EEA09D7D62EC90F40D0E3716E960,70,6,26,13,8,16,4,2,0,6
5F999ACCE9C256E1A4408577345DBEE7,104,6,36,13,12,14,9,3,0,0
D80DBC905472195BA961CCB562AA8ABC,44,6,19,13,5,8,6,2,0,7
6353DEF647A531EEB7F7B124187672CE,63,6,33,13,6,15,4,12,3,0
910921E5B36B678CCEF570DBE82B921E,30,8,21,13,4,6,4,8,3,0
A491C435E6DC94A0443AA88141A77E23,135,6,59,13,16,39,3,9,15,0
B5E238C3FA797CAE5488C77E51056C3E,100,6,43,13,12,32,2,6,9,0
4A9684AFE6827E14BB7C9DB72251F4CA,45,6,18,13,5,3,0,0,6,5
B6B8C0DA3E4895115A7C8E09B23AA079,455,7,153,13,39,144,22,11,12,4
F2A1619D00447FB2458B8CAA9C24AD59,479,7,176,13,39,132,28,14,29,8
D76F01A8777D4780F2AE6F9A1F097F29,198,6,97,13,18,53,11,36,15,0
C67312FF72A26ECA5DAC51506FBB0115,54,6,21,13,7,13,1,4,3,0
D8926F59FA8A9082AC93C2BED13CAAF4,67,6,33,13,7,16,3,9,6,0
AEE55DF732A80B40F83E3A300261F501,72,6,30,13,9,20,1,3,9,0
665C3DAF28268AC5DE6177AEA02EDAC0,50,6,23,13,5,12,2,5,3,0
B9539384306C5D3C6F9AF4949FAFAD69,74,6,29,13,8,10,0,0,6,4
18E3B6030C95894AA0147632DC697D0E,30,6,13,13,4,5,1,4,3,0
574D46E5DE0737DF676FB5EEACE7D903,103,7,37,13,12,31,2,1,2,4
4545D2ECB840A288AB6DCF5949987E7E,49,6,22,13,9,6,2,1,0,0
63454EAE5BDD4E7AA766014845F2000B,27,8,19,13,3,3,4,8,3,0
5114C593C19D72F98121F32B0FA1BA7E,65,6,27,13,8,16,1,3,9,0
217E5A7D5E555C39FC191966D90AA67C,87,6,30,13,8,11,0,0,3,4
F067C201927F1F71F7FC824EAB11E971,25,6,13,13,4,4,1,4,3,0
D83288A57AB06977CB7CAFB67B243313,26,6,13,13,3,4,1,3,3,0
47CF72D849A06AC44F8EB4982D2DAF5E,47,6,22,13,5,11,2,6,3,0
E0F27510B64D689AA8E5F4BE241792A4,578,6,312,13,56,154,36,81,31,0
09FC15B75E36120725A9C4E6CD2F136D,243,6,86,13,22,83,5,15,5,0
AEB8F7B1FB1B4DE3877A516FC322E1E7,191,6,100,13,19,53,11,27,12,0
4B0E55D94CB208CC6A4B0F5A86032D41,50,6,21,13,6,11,1,3,3,0
92C10D83032CE96D9C772D9A529C7E34,80,6,26,13,9,12,2,1,0,12
9E635066BDD2E61E59252D382E0D2C61,86,7,29,13,8,22,4,2,6,4
8F288CAB6C6396741C17C83D5FC44C5F,278,6,86,13,19,48,24,12,0,4
A70F93732F53567BA590C193EF97579F,132,7,45,13,12,36,6,3,5,4
A7DDB215574485B9529CBE8CF14EF183,45,6,13,13,4,4,0,0,5,6
9163793ACEF2D57D8DE2AF65748362F3,137,6,49,13,14,32,6,3,0,15
B3D92DA6A322D6E281B13D8CB56325FD,145,6,48,13,16,36,2,1,0,17
32DBA590E3515F301CC7B6B749FB4F21,590,7,148,13,25,65,14,7,84,2
3A4F9A28B5B6839FFE23505CFCA55002,31,6,15,13,4,7,1,3,3,0
15032ACA55945231058608EDC6A14ABF,305,6,140,13,33,98,10,30,23,0
03D09EC0E7D363DD6E6F8E96E71EF821,30,6,13,13,4,4,1,4,5,0
08834EE61A695663A958731AFFAB1A10,37,6,19,13,4,7,2,6,3,0
43504D72996A7D69E96BFC94905856BE,43,6,19,13,5,8,4,2,0,6
2A4BDBBA1155DC84138FBE8C51A3E18C,177,7,58,13,13,39,18,6,9,4
AB5E4A93E331EFF2410A9AEA19AD3C88,165,6,19,13,8,7,2,1,0,4
6D8A1ED61C493657DEFA14CE19720A32,30,6,13,13,3,5,1,3,3,0
912625A448F908ACE1B0A6DCB089BF14,31,7,15,13,4,0,1,0,3,5
3D8C0F3F9F260CF0795C9C1B838A05A9,30,6,16,13,3,3,2,3,0,0
1611A8EAF92912A6AE4289CE15EB7411,256,6,120,13,29,65,8,22,27,0
68F42B3EB9170AE9533D692860D5639E,38,6,16,13,5,8,1,4,3,0
F2D0B7E8667E4855BEFD39ECA3185BF7,102,7,41,13,13,31,2,1,4,5
0EE8A8A192E07C08CF7318F0CF1474A7,370,7,167,13,31,112,42,24,9,4
66716FE2A831B1606A2507E6ABF10F68,91,7,28,13,9,24,2,1,3,4
B39508DE024AF1249C3E23FA7C25C688,119,7,39,13,11,32,2,1,11,4
0B03F14E5FCD2D477173566EA45627DD,52,6,22,13,6,12,1,3,0,0
841C0F3B82A3013E0704E26A5EC5DFB3,316,6,148,13,21,57,22,68,15,0
0234C787A1360CF7EFCDCD15BA236C02,28,6,13,13,3,3,1,3,0,0
24E7554554470BF2A019EC32A8BA4E34,37,6,18,13,5,8,1,3,3,0
403E5A2F0D4D8A4213F2D3A75E329518,222,6,89,13,27,72,2,6,25,0
A589E514691176EC924A52F389D49A4C,73,6,31,13,6,16,3,8,3,0
A31EFE1B3F5804E91783311C5C5831D2,514,6,235,13,45,89,26,62,57,0
845BEA80B8E35F25595BE64C3FB9B188,33,6,15,13,4,7,1,3,3,0
73C053C66F00957D535A297A2486405E,34,6,15,13,3,4,1,3,0,0
E938511D924534C4A7452370495BD1D4,37,6,16,13,4,8,1,3,3,0
02FD5F0EA7D59257A5BFB20627E60746,57,6,22,13,7,12,2,1,0,3
F514BDD3E5A90FBB9718C37E6548AAB2,82,6,27,13,6,11,0,0,3,3
F69FBE4DAF0B555D031825CFAFCCABA3,162,6,55,13,13,36,14,6,0,9
2B5D7D51F2F3BCC0B01B60FF5E37A255,45,5,16,13,6,8,0,0,0,6
E4CE5D9648FC25FFFB6CD0CF2DD38F96,33,6,13,13,3,4,1,3,0,0
C5812ABA182C366FA35727AB49049A79,36,6,15,13,4,10,1,3,3,0
9D5BC931B9A89269AED7080E711A6DE3,50,6,24,13,4,8,3,9,3,0
1C93EDC08BD29847559EC3853A9D5C80,129,7,41,13,12,40,4,2,6,4
0DFA8A86AFE362A9541B2C8FD0E8A664,97,6,31,13,10,28,2,1,0,6
D5318F4D84C04D8B246096BC1C5CEA16,200,7,71,13,17,56,12,6,9,4
F4701F37C85F5DBF80DD5058BD6D27CC,75,6,32,13,9,20,1,3,12,0
B8C5B357B6A115DC9411DC1B60A0014C,154,6,72,13,22,49,3,14,19,0
14ED4848676C148C9BAA7CB409D88B92,37,6,19,13,4,8,2,6,3,0
41049E5D33D357355EE77699D67F7131,49,6,22,13,5,11,2,6,3,0
833915A2E7FCD505EA649E1896A1A52F,251,6,109,13,34,49,28,13,0,28
664FD13A39C8102CBACB706F67E820A6,52,6,23,13,5,8,2,9,3,0
E9C2321017A4D05416B52F91E917A7E6,217,6,70,13,14,45,20,10,0,11
294AF027BF5C702B2446F39405ADD823,34,6,16,13,3,4,2,6,3,0
43A83473824B5860784FD7866EA79CE5,109,6,48,13,5,12,8,21,3,0
D4E7D53D818D952D21D3181CEA6BC289,41,6,18,13,5,11,1,3,3,0
21E8180ED9407AC6381243A802EE8F61,63,6,27,13,6,8,2,6,6,0
5EE2F43F1FD31EAFBB6724FCBA21F203,50,6,26,13,5,12,3,8,3,0
EA35A345F55B2FC5D6BBD07C0CEBE680,542,6,240,13,65,181,13,39,54,0
BE157724A9BA8169E28F31E69A568121,41,6,18,13,5,11,1,3,3,0
7B6CA3391592F0D3B11865D782C685CF,226,6,73,13,16,39,18,9,0,3
A4C70A7796DD10814F8CA198B6F0DB6A,75,6,37,13,6,12,5,15,7,0
6149CF5736DA3BEECDA6BB4725FCE5FA,42,6,18,13,6,6,0,0,3,5
880C220698D2A32CF0709DD95857AB60,147,6,46,13,18,35,2,1,0,14
07D5951C19A83B2CB9C8BA9319B5A9FD,560,7,182,13,48,157,12,6,51,13
AB6D35BB8740F67100873630F0E4E227,102,6,32,13,12,28,2,1,0,4
93DA73B120BE64477ED6F5EDB6D014DB,44,6,14,13,4,3,0,0,0,4
5848DC1A742B9BC37E0EF80371C40758,41,6,18,13,5,6,1,3,0,0
2AE16CCCFC6A5302F2AB41CDD3192014,86,6,36,13,8,22,3,9,6,0
7E4ADADD679E6009DCF88E49CDE4729A,169,7,49,13,15,47,4,2,0,7
70492ACA85EFDCFC9E0B9CEDBBCE105D,145,7,52,13,13,38,12,6,3,4
498863DFCF5947A4D6DD8E82CC1BB322,71,7,26,13,9,12,3,2,3,9
A51128E8CFDD686155CB07E35B410A57,136,7,42,13,12,35,2,1,12,7
44DE25D7B9A474632A68C3533417A1CD,213,7,73,13,18,60,6,3,21,4
60A3916742CA1FC50BB2207A92867884,89,7,29,13,9,23,2,1,6,4
B4723ACA1A6C65BE5D0970DF4166CCBE,121,6,57,13,15,30,14,7,0,4
719D9B4C227C6191B8419D7193CCCBB6,73,6,35,13,6,12,4,12,0,0
2A54F742901277A2F9848BB0166C3451,44,6,19,13,5,12,1,3,3,0
334DC07990E2169EC368FE97C9DADC3E,182,6,82,13,21,59,5,15,15,0
16D62BD70AF92911C18DCC5685F1B712,76,6,30,13,6,11,3,9,0,0
B275DC380CF75B352381D5419E397047,62,6,26,13,8,8,4,2,0,12
E84BFE62196E059C66D049BA9A14061C,417,7,143,13,34,124,12,6,41,4
3F5338051A4DEFA32713D2901E541BEE,97,6,29,13,9,20,4,2,0,4
319870BB96298CA5DF828B4D4CEEC85C,105,6,56,13,11,27,6,18,9,0
C23A2E7CF46B61C0F674BD644513B0EA,38,6,16,13,4,8,1,3,3,0
25791D3F56CA2200059451600D55BC25,61,6,24,13,7,19,1,3,3,0
E7CDE43D1B986C7008B01FB5F9B4F609,114,6,52,13,14,30,3,9,12,0
5ABAC6ACBB5B636AB93924ED9769051F,102,6,40,13,11,27,2,6,0,0
CD8701DEBA940A6CD50E5776EE553141,69,6,28,13,9,20,1,4,6,0
CA586AC53F444FA7C73138A81445FBA0,150,7,44,13,13,40,4,2,7,4
8C5B32896A06D9EB916F80758B608F5D,74,5,23,13,8,0,0,0,7,4
BE2B55BEAA4A435D8CB9FE792C9CB605,417,7,129,13,36,132,14,7,0,4
C60030D930B4915AE9974309F8C32C92,45,6,23,13,5,3,2,0,6,0
8558D5249FC196564CFD6ACD4FFA7F0A,377,6,195,13,40,95,19,44,39,0
C235ABCC17D543BB8FC84E6C64A59F14,277,6,144,13,27,76,16,41,24,0
A7ED613846E0739FC505BFB54CA1F761,67,6,27,13,8,20,1,3,7,0
457A0A3DC0B5236C40B639006F9EEE73,45,6,23,13,4,8,3,9,3,0
58E46FB23B4D0BF2DC248CB5754D1E6C,33,6,16,13,5,4,1,4,3,0
05C3616722D042AB16D2F6FEF2409F3F,51,6,22,13,5,11,2,5,3,0
904E87FEEF7482483A0CBF433FDAB2BA,27,6,14,13,5,4,1,4,5,0
A73C767EF46A904668C1B3FDEF708275,61,6,20,13,6,10,1,3,3,0
0F52329D86C8201D2921BE648006E647,58,6,24,13,7,16,1,3,6,0
BC581401E0914611177D7E1EB886DAD4,219,6,96,13,27,69,4,12,27,0
0522DA831987D528A1379D29EBF9AFE3,67,7,21,13,5,9,2,1,3,0
B62804CA21D73AAE56E8088E556EC681,26,6,13,13,4,4,1,4,3,0
A65E33FF253B284033B4F87FF6BD0BEA,129,7,47,13,14,31,6,3,8,9
FA1CBA7312F0DDF83E2EE1573E400043,55,6,19,13,6,12,2,1,0,6
9C480845A4CA91E1B4A794B6AEF425BC,62,5,20,13,7,8,0,0,3,9
36BE8612E6D334CBA9A6717A44317C2D,43,6,18,13,5,11,1,3,3,0
8C67EA8F72FFA8CAC1A981DAE40BA014,117,6,40,13,11,32,6,3,0,6
72BC8187FDFCF6EF1EDE6613D01A20C5,308,6,98,13,27,63,20,10,0,14
25635229735B865AB485C488642D4F93,138,7,40,13,12,36,4,2,3,5
22C8075C384481C8618597F9A6C56279,54,6,27,13,5,12,3,9,3,0
DABC5234774C4E18EF0B59DE32DEFD2D,499,6,244,13,55,131,21,62,42,0
F51B579027FD5A53439A25331C76CC18,101,6,47,13,12,28,3,9,9,0
93CE02A528E41C078FDB04857CCDA48C,359,7,114,13,34,114,6,3,19,8
D21451ACF492761DBC86B3549AEA194A,50,6,16,13,5,10,2,1,0,6
CE264AB9D445FF50DA23D24496D50865,94,5,21,13,9,4,0,0,3,8
D2FA501819D653CF9B408901BADDE2BA,58,6,28,13,6,7,2,6,6,0
187EB7E773756A1EC9E48BA1EFBDBB5F,56,6,26,13,6,11,2,6,8,0
71D48EBE5B5D35AD212FCB07379663E0,323,6,155,13,32,97,15,44,21,0
3B2A2853F8F553B0986D76360C4E8DB2,268,7,96,13,20,75,24,12,6,6
9A48089B85BC2C1F630A2DDE3B200F83,48,6,23,13,5,8,2,6,0,0
DD2B90F9386D450813BDAD426BB57628,54,6,23,13,5,8,2,6,6,0
F4D853F5EB432C2531F73BEE42B33E28,27,6,13,13,3,5,1,3,3,0
99350B2A1888DEF7EE39DFBF05CF1B5D,146,7,49,13,12,38,10,5,3,4
9C690C394CAADFCC185585E239D99D9B,88,7,28,13,9,25,2,1,3,4
8041E05E5422C53623460B04B135D134,64,6,22,13,6,13,4,2,0,9
4242F3099015CEED6E973B209C3C48BE,133,6,51,13,14,36,10,5,0,6
492F7F04FA27A466D29C9C0FE7D0E843,36,5,13,13,5,4,0,0,0,8
A51A3E253AE3F2668DC50CB1AE96D60E,97,6,32,13,10,24,4,2,0,4
7064BC64E47E869B36967E854748969E,103,6,34,13,11,21,4,2,0,14
5D61E6AC342F01CDCAF3A20B02426C70,152,6,79,13,16,38,8,24,9,0
E7E12265425525C09F206D8D9FF69EF8,84,6,33,13,10,28,1,3,6,0
54FFED2C07FB4EFEE9507B33DCE6C9D8,181,6,64,13,19,31,2,6,30,0
4CC453DA57531954D7C053B93A20B5D0,508,6,204,13,48,159,44,22,0,19
C29C4E628FB29C569CDA43CBECB6E2A2,75,5,25,13,9,16,0,0,0,9
5CBFAFD868621BAD73A10507D22105C4,66,6,29,13,9,13,2,8,3,0
CEE2B7FC14A535398A13AF03AC95EF96,31,8,20,13,10,15,1,3,3,0
5169CF28D5536709F0AFDADD5AA1659A,39,6,20,13,4,8,2,6,3,0
D4E5F3E52BAA8B36A2CE113D26758A33,49,6,21,13,8,3,0,0,12,4
C6686091275E6BF92DA682AAD9B72A63,67,6,35,13,8,15,4,12,6,0
3F4C49B7D999DB0D286AA09BED5C04A9,42,7,16,13,4,6,2,1,3,0
108522345C425B9AEB5F83FE07C1A3A4,164,6,59,13,20,32,6,3,0,22
D771048ADB1B9CACADFE001E6F9BA799,282,7,93,13,25,88,12,6,7,4
3B049329E3090DA7A4339C4A46EF0763,195,6,64,13,25,36,6,3,0,21
66788E34B6E292DE03B1B54E797CADBF,48,5,20,13,9,4,0,0,2,12
2B6D9C77F287F5C021EC7297203D412B,138,6,40,13,13,35,4,2,0,10
2C45FDF91F91AE8A3A9E6F119E8BED13,112,6,40,13,11,32,6,3,0,6
37034A23CAFF85394E2E349C381788A6,151,6,71,13,19,38,16,8,0,3
D1C57A2E87382A82A40B1816E85277EA,175,6,57,13,16,37,12,6,0,11
F9E25D9E79A408331969D9ED06679184,168,7,34,13,11,32,2,1,0,4
32C3039A18B8BC54D469BD784E3E65F8,42,6,14,13,5,4,2,1,0,4
BC52B9AFFA3C0A471D06D90400771809,67,6,26,13,7,12,6,3,0,4
A37E328CF1E796D9004CC04DA0174D49,45,6,19,13,5,8,4,2,0,6
31CF96A962EC91A6DD263E1DBE3E0BA2,40,6,20,13,4,6,2,6,3,0
50EA05AC0E3950057E9588AF9B361A0F,59,6,28,13,6,11,3,9,3,0
60771C5E3F0552AE82C69665F14E9805,102,7,32,13,10,28,2,1,5,4
307AC87B6D76A6A1A19AC2B11E3FA4B5,139,7,47,13,13,39,6,3,7,4
5C2BC00B0A222248ED9DEAEA96F88F70,30,6,13,13,4,4,2,1,0,7
CE37961A20C06C1ACE22288FA9851B39,386,7,127,13,34,125,10,5,19,4
DEE7033B1C0B4C860BC27DECE7DE5A57,35,6,16,13,5,8,1,4,3,0
3ED9779C37E79D2ADFAEEE69DB2C3AAE,86,6,41,13,10,23,3,9,9,0
CCA3B63BDFCF5B859451E8F5645DD794,82,6,42,13,7,16,5,15,6,0
674EAE8D70D203FEDBE60DEAE2F834CC,57,6,23,13,5,8,2,6,0,0
824D686213A09439DBCCC406B0739558,47,6,16,13,5,9,2,1,0,7
E19F04BAB15FBA761833F71BCF5D97D3,135,5,44,13,20,4,0,0,1,22
8EC570B139B21E7F732BDDE2FABF2B04,145,6,78,13,19,33,9,35,12,0
EB99C89019A942D2EB163306B7EC89EB,127,6,59,13,13,28,5,17,15,0
F0E92F94FC414B55B2DAFDA91CCA3EF2,49,6,19,13,5,12,1,3,3,0
545365F1F32B49089D692761C23D2A84,56,6,26,13,6,12,2,6,6,0
C9CA9887D6B75FC79B920F29B5237CE1,190,7,51,13,8,17,8,5,4,0
BB2D92E0C9F9469EFF3CE4CC7A4B2368,33,7,16,13,3,6,2,6,0,5
10E9895D671A377BE368B31F5A36D50E,118,6,31,13,10,23,4,2,0,4
8FBA68B371BCD408B4E1CCD4A3ABE3D1,53,6,19,13,6,8,2,1,0,9
5CC65A8C02F5AD4F9F14959A65C4D382,31,6,13,13,4,4,2,1,0,6
64E0BF319001686AAB32B5120FFA0167,280,7,116,13,23,93,26,13,18,4
C5DE6E85159CC31B2CE9213117956343,122,7,40,13,10,28,6,3,8,4
3BA6FFB771F7F4D745F092BE6EEEB7A8,81,7,26,13,8,20,2,1,5,4
497308A94C26945E008226F51C49C706,470,7,160,13,36,123,36,18,9,8
7393E3E8A1D61F2A850CD562E6438814,123,6,65,13,11,27,8,24,9,0
0CD6C83306500046E45BA3710F778758,74,6,30,13,9,23,1,3,6,0
B4E4D699D0D235F372AE1DD88F9662C8,235,6,113,13,26,63,9,23,19,0
E0189D91AD0A138AA65CB66338B82161,91,6,42,13,6,13,6,18,4,0
EC895C732092BA9A3CE9F507ED888726,169,7,53,13,15,48,8,4,3,4
15CD7FD75B0E6F422912F0CBC8123AD1,70,6,31,13,6,8,3,12,8,0
661DE248B0C158E25B5808B6661E6625,30,6,13,13,4,4,1,4,3,0
65282C71F39B78B40A0F848843F26046,79,6,26,13,7,11,6,3,0,4
4A95EA257AEE9F06F8827F899CF9948B,131,7,43,13,10,31,10,7,3,4
AEDBF99F36EC79F4BCEDB99BA87B2203,74,5,22,13,7,10,0,0,6,6
6B79073DC6A4D08D7718ABD38722ED70,292,6,126,13,26,77,31,14,14,0
EDC965462B0007B40A16CAF185D64F68,429,7,190,13,35,89,49,24,28,0
3F555C1CDB825BE1DEF99C15D9FCBA85,159,6,64,13,21,46,1,3,12,0
5B61E68C19B230022782F14E60F1EFA9,669,7,199,13,63,214,2,1,33,12
22A78172D80C16E12B45C62A746F1461,76,7,26,13,8,20,2,1,6,4
F0133C453901CA70C9101F0550E81AB3,318,7,95,13,27,96,4,2,18,4
590DF903B5DE58590E109754EDB79809,140,7,43,13,12,41,7,3,3,7
F4634EFF4D9470DCA00051E3304B81AF,86,6,42,13,9,23,4,12,7,0
05D414E1BB011E8D68E27AA4AC4A1A3E,57,6,21,13,6,15,1,3,3,0
B655022ADF7101F5EB85840A67DB3FC0,62,6,25,13,7,16,1,3,6,0
B772979A940B0006E1978134A06989B7,84,6,42,13,10,16,5,19,3,0
6B07E90CD14662B55877A7CBC80A1133,98,6,42,13,13,27,1,3,15,0
C2B541CA130165D03BA9BA7DC0E79273,63,6,32,13,7,15,3,9,6,0
A130665EFC589B1567ECF103A0F9F013,31,6,13,13,4,4,2,1,0,6
4B6CFDAE1DAD6B5F0128A3220FA8A8FA,169,7,60,13,13,44,14,7,6,5
E98C2033935E43DBA50950F7039FF492,67,6,22,13,7,16,2,1,0,6
350477BC673C1A86C51C37B97FCE8DBB,52,6,26,13,6,12,2,6,6,0
751F059E1E4E3647C4E502FB7C51F462,827,6,319,13,104,203,1,3,107,0
95B590F12E8E14749D6634ACD4AF518F,59,6,22,13,4,4,8,5,0,0
20BA5DF9529C27D5BCAD90076DA9B8E9,33,6,15,13,4,8,1,3,3,0
2C99E7BA710F67E35D06CDC12FFE64AE,431,6,203,13,48,139,15,44,33,0
949C302C906D7FF0DC67D8CC46A169FA,41,6,20,13,4,8,2,6,4,0
E10A839237C8E024635BB36936FF4D81,248,7,123,13,24,65,25,16,2,0
6C27C8C7A13BB83811D8DE943A614709,177,7,69,13,15,48,14,7,12,4
B1634481C153C7A3FD526E12B40CDFF0,58,5,21,13,9,4,0,0,0,7
F5D89058472B8118849A7B2BEDAF60B4,46,7,20,13,3,12,6,2,5,2
51D79FA3A4A515B939D061BFF13F7BEB,102,7,40,13,9,21,2,7,0,4
8E239508C25100E3E70766829519FADD,24,6,13,13,2,3,2,3,0,0
085786B723B6CAEB0C616C4E8A1A6509,78,7,28,13,8,20,4,2,3,4
4AE3A61F6A44766EB6C31338088B1573,318,6,163,13,32,92,17,51,24,0
4059062E59F3605CE7A574DCD9997571,170,6,60,13,18,46,8,4,0,4
E1476D29DC7A91F5A54C2231D409F879,53,6,26,13,6,11,2,5,6,0
FDDFE28C3B0A73F93F593514F578760A,78,6,30,13,10,20,1,4,7,0
031E8A6C7AA76CC5B954EE4229A5CF98,79,6,32,13,9,18,1,3,6,0
EF2ABE51605E2E6787E32F4A2CCE1B5A,73,6,26,13,8,18,0,0,3,8
8EFE27F10A3260E7BA120D0BA1E1D119,98,6,39,13,12,32,1,3,9,0
E216E68E4CF209367AEC7C92119229F9,39,6,19,13,4,7,2,6,3,0
8715F32A9C6E70EAB6895C0581400E6B,108,6,41,13,12,20,1,3,6,0
03780EE9CFF9761E7D40266B65D30158,111,6,56,13,11,31,6,18,6,0
63298E98F815474E6FBF26D341A1F741,290,6,120,13,36,91,3,7,30,0
935653C4BC596CCC45E040ECCBF1D2F6,73,6,28,13,8,8,0,0,7,3
21DCA7DC9C0479FEE7081E05188B6258,219,6,97,13,16,40,12,34,15,0
F3559B5B5E0B6D6028B8CB29E2286676,72,6,34,13,6,12,4,12,6,0
039C79F352548940D54CBCE8742B99B5,54,6,24,13,7,15,1,3,6,0
632A7C9AE2D90B8FE972FC77CF40C7D8,54,6,23,13,4,10,3,9,3,0
40BAB621C89960CA0D6A7F0B118FB3BF,39,6,21,13,6,8,2,8,3,0
DFA0221031B3687A9F4C6ED3C57ACB78,214,6,93,13,25,70,5,13,18,0
850AE6C4C7021A068E3B954CE2DFC598,46,6,19,13,6,3,1,4,3,0
22F0C2104A28E8BE34795DCDDA972328,139,7,43,13,11,36,8,5,3,4
CB8D3D1B22502C78B5ED66A08A5C7CED,76,6,29,13,8,9,0,0,6,3
BDD854D198AD34410E91C75C2ED5F525,75,7,25,13,8,20,2,1,3,4
5E3CBF1204F069C8F4474D492A361CCD,274,6,135,13,30,71,11,33,34,0
43B9E5915CF39E53BAF74E0B6C201BE1,265,6,116,13,27,60,28,14,0,9
D8F0003FCBEE71C9DDA3B5E7F71E2E87,92,6,46,13,9,23,5,15,6,0
19094EE069586B9DB1EE9A19F3B2ECD2,130,7,47,13,12,25,1,0,0,12
F26858494DC04AD424C0EBC9C1245F94,43,6,20,13,4,8,2,5,3,0
4ADA9F5BA15157ACD3C512EC02C324BC,43,6,18,13,6,7,0,0,3,5
FE57181360ADCD86B7E09063DF2BBD2E,43,6,19,13,5,11,4,2,0,6
456603AFBA6433E9AD8685186F7F8425,46,6,19,13,5,12,1,3,4,0
39FD6DD2A0B740D910F2FBBE5C35A8D6,32,6,13,13,3,4,1,3,3,0
F774FF54AB7B28C332C38DB0C7BC7CB8,51,6,25,13,6,12,2,6,3,0
D25D9FEAA4A83E4FA380770A9633F163,28,6,13,13,4,4,1,4,3,0
75711C3113A09A2976DAA5A0D8C3E84D,45,7,15,13,4,4,4,2,3,4
F7CB7FD4E78B203FB518F703DA8C7662,92,6,49,13,10,22,5,11,9,0
BFE99B51F316372640BDD14B9625C0F2,76,7,24,13,8,19,2,1,3,6
